size,nb,ib,threads,GFlops
2048,368,136,8,62.945
2048,368,144,8,62.774
2048,368,152,8,61.7976
2048,368,160,8,59.2943
2048,368,168,8,60.5303
2048,368,176,8,55.5129
2048,368,184,8,56.1791
2048,368,192,8,57.4409
2048,368,200,8,57.8287
2048,368,208,8,55.881
2048,368,216,8,56.0562
2048,368,224,8,57.2842
2048,368,232,8,55.8608
2048,368,240,8,54.2962
2048,368,248,8,53.0745
2048,368,256,8,52.1897
2048,368,264,8,51.433
2048,368,272,8,51.366
2048,368,280,8,50.6444
2048,368,288,8,46.251
2048,368,296,8,49.5583
2048,368,304,8,42.2481
2048,368,312,8,46.9828
2048,368,320,8,43.5284
2048,368,328,8,45.5842
2048,368,336,8,42.5778
2048,368,344,8,41.7008
2048,368,352,8,27.6353
2048,368,360,8,40.019
2048,376,8,8,54.0531
2048,376,16,8,61.8269
2048,376,24,8,69.8902
2048,376,32,8,65.9473
2048,376,40,8,73.4245
2048,376,48,8,69.732
2048,376,56,8,65.167
2048,376,64,8,66.543
2048,376,72,8,66.5358
2048,376,80,8,60.3391
2048,376,88,8,50.6366
2048,376,96,8,62.9312
2048,376,104,8,66.4047
2048,376,112,8,68.043
2048,376,120,8,67.3205
2048,376,128,8,67.0774
2048,376,136,8,49.4571
2048,376,144,8,65.3547
2048,376,152,8,58.4152
2048,376,160,8,61.3447
2048,376,168,8,59.278
2048,376,176,8,54.6142
2048,376,184,8,55.7253
2048,376,192,8,55.6293
2048,376,200,8,47.8885
2048,376,208,8,37.7515
2048,376,216,8,56.9288
2048,376,224,8,54.9994
2048,376,232,8,54.8942
2048,376,240,8,55.9198
2048,376,248,8,51.9836
2048,376,256,8,46.068
2048,376,264,8,48.33
2048,376,272,8,52.0336
2048,376,280,8,50.4123
2048,376,288,8,49.769
2048,376,296,8,48.2433
2048,376,304,8,47.7692
2048,376,312,8,43.4758
2048,376,320,8,44.4279
2048,376,328,8,41.8571
2048,376,336,8,41.6323
2048,376,344,8,42.5549
2048,376,352,8,42.6632
2048,376,360,8,40.5236
2048,376,368,8,38.185
2048,384,8,8,43.3662
2048,384,16,8,58.147
2048,384,24,8,67.1977
2048,384,32,8,71.474
2048,384,40,8,70.002
2048,384,48,8,67.8469
2048,384,56,8,66.2976
2048,384,64,8,58.9882
2048,384,72,8,49.9046
2048,384,80,8,67.9737
2048,384,88,8,49.4475
2048,384,96,8,63.6861
2048,384,104,8,63.6139
2048,384,112,8,61.9398
2048,384,120,8,66.3439
2048,384,128,8,62.7224
2048,384,136,8,60.2978
2048,384,144,8,60.9212
2048,384,152,8,58.7304
2048,384,160,8,58.6013
2048,384,168,8,59.3425
2048,384,176,8,56.7638
2048,384,184,8,57.285
2048,384,192,8,57.748
2048,384,200,8,48.9561
2048,384,208,8,52.6382
2048,384,216,8,54.6688
2048,384,224,8,56.0551
2048,384,232,8,53.0183
2048,384,240,8,52.6249
2048,384,248,8,48.2665
2048,384,256,8,51.4684
2048,384,264,8,52.2278
2048,384,272,8,44.389
2048,384,280,8,40.947
2048,384,288,8,49.7008
2048,384,296,8,47.5771
2048,384,304,8,47.4612
2048,384,312,8,43.4791
2048,384,320,8,40.8548
2048,384,328,8,43.5344
2048,384,336,8,42.4428
2048,384,344,8,37.9599
2048,384,352,8,40.3364
2048,384,360,8,38.9247
2048,384,368,8,37.4948
2048,384,376,8,37.9
2048,392,8,8,47.4033
2048,392,16,8,56.8957
2048,392,24,8,48.251
2048,392,32,8,69.141
2048,392,40,8,69.3477
2048,392,48,8,64.1229
2048,392,56,8,65.6708
2048,392,64,8,62.981
2048,392,72,8,64.593
2048,392,80,8,64.919
2048,392,88,8,62.2844
2048,392,96,8,64.3349
2048,392,104,8,63.4021
2048,392,112,8,65.9951
2048,392,120,8,65.1882
2048,392,128,8,61.8916
2048,392,136,8,61.6761
2048,392,144,8,60.6928
2048,392,152,8,59.4068
2048,392,160,8,58.1078
2048,392,168,8,57.4542
2048,392,176,8,56.0782
2048,392,184,8,56.6227
2048,392,192,8,53.004
2048,392,200,8,52.8143
2048,392,208,8,53.033
2048,392,216,8,53.4641
2048,392,224,8,52.2375
2048,392,232,8,52.4155
2048,392,240,8,52.5087
2048,392,248,8,50.0268
2048,392,256,8,46.6097
2048,392,264,8,50.2781
2048,392,272,8,48.5811
2048,392,280,8,51.9628
2048,392,288,8,48.3662
2048,392,296,8,49.4388
2048,392,304,8,45.8678
2048,392,312,8,38.5919
2048,392,320,8,45.5049
2048,392,328,8,42.8534
2048,392,336,8,42.4274
2048,392,344,8,41.4721
2048,392,352,8,41.084
2048,392,360,8,39.4073
2048,392,368,8,38.6181
2048,392,376,8,33.9254
2048,392,384,8,35.9111
2048,400,8,8,44.8577
2048,400,16,8,55.2499
2048,400,24,8,60.6009
2048,400,32,8,68.1118
2048,400,40,8,66.6887
2048,400,48,8,54.2368
2048,400,56,8,63.8805
2048,400,64,8,62.1298
2048,400,72,8,63.5893
2048,400,80,8,66.467
2048,400,88,8,63.5501
2048,400,96,8,62.5363
2048,400,104,8,67.0036
2048,400,112,8,60.1106
2048,400,120,8,63.9675
2048,400,128,8,59.6094
2048,400,136,8,60.1825
2048,400,144,8,61.593
2048,400,152,8,40.0382
2048,400,160,8,55.089
2048,400,168,8,54.9371
2048,400,176,8,55.6693
2048,400,184,8,49.7226
2048,400,192,8,40.7513
2048,400,200,8,51.0057
2048,400,208,8,53.2137
2048,400,216,8,53.2236
2048,400,224,8,50.3944
2048,400,232,8,40.1962
2048,400,240,8,49.4422
2048,400,248,8,46.9236
2048,400,256,8,51.7384
2048,400,264,8,48.2516
2048,400,272,8,48.2099
2048,400,280,8,49.6596
2048,400,288,8,48.2451
2048,400,296,8,45.2772
2048,400,304,8,45.9677
2048,400,312,8,41.4324
2048,400,320,8,34.3963
2048,400,328,8,41.7256
2048,400,336,8,41.3269
2048,400,344,8,41.8779
2048,400,352,8,38.9941
2048,400,360,8,32.1112
2048,400,368,8,37.7709
2048,400,376,8,37.0107
2048,400,384,8,36.4415
2048,400,392,8,33.9408
2048,408,8,8,41.8218
2048,408,16,8,51.3294
2048,408,24,8,58.4382
2048,408,32,8,57.6223
2048,408,40,8,62.8424
2048,408,48,8,64.4695
2048,408,56,8,58.8483
2048,408,64,8,63.3968
2048,408,72,8,63.3117
2048,408,80,8,58.0177
2048,408,88,8,63.3551
2048,408,96,8,63.1645
2048,408,104,8,62.2547
2048,408,112,8,61.8245
2048,408,120,8,58.8458
2048,408,128,8,57.9829
2048,408,136,8,60.4594
2048,408,144,8,59.0252
2048,408,152,8,58.2898
2048,408,160,8,57.2478
2048,408,168,8,56.6995
2048,408,176,8,54.4447
2048,408,184,8,53.8591
2048,408,192,8,50.8243
2048,408,200,8,50.8268
2048,408,208,8,51.6437
2048,408,216,8,48.3703
2048,408,224,8,39.8581
2048,408,232,8,48.996
2048,408,240,8,47.7304
2048,408,248,8,48.3767
2048,408,256,8,49.3973
2048,408,264,8,49.8545
2048,408,272,8,44.9818
2048,408,280,8,46.0239
2048,408,288,8,47.2518
2048,408,296,8,45.478
2048,408,304,8,45.5214
2048,408,312,8,45.3776
2048,408,320,8,30.3449
2048,408,328,8,40.3508
2048,408,336,8,41.433
2048,408,344,8,38.6202
2048,408,352,8,40.8216
2048,408,360,8,36.7799
2048,408,368,8,30.3331
2048,408,376,8,33.3674
2048,408,384,8,34.4276
2048,408,392,8,33.7269
2048,408,400,8,33.2802
2048,416,8,8,43.7129
2048,416,16,8,52.2468
2048,416,24,8,59.4873
2048,416,32,8,65.54
2048,416,40,8,67.7739
2048,416,48,8,66.4709
2048,416,56,8,61.3457
2048,416,64,8,61.7243
2048,416,72,8,65.6346
2048,416,80,8,62.2337
2048,416,88,8,65.2733
2048,416,96,8,62.6597
2048,416,104,8,61.1467
2048,416,112,8,61.2188
2048,416,120,8,60.0441
2048,416,128,8,60.3079
2048,416,136,8,57.8251
2048,416,144,8,59.2786
2048,416,152,8,58.0275
2048,416,160,8,49.4492
2048,416,168,8,54.8278
2048,416,176,8,57.3926
2048,416,184,8,53.9308
2048,416,192,8,51.6905
2048,416,200,8,50.4474
2048,416,208,8,50.5239
2048,416,216,8,47.2836
2048,416,224,8,48.9787
2048,416,232,8,49.012
2048,416,240,8,49.464
2048,416,248,8,51.6642
2048,416,256,8,48.6197
2048,416,264,8,50.0946
2048,416,272,8,48.6913
2048,416,280,8,50.9694
2048,416,288,8,35.7487
2048,416,296,8,46.7044
2048,416,304,8,43.3285
2048,416,312,8,46.5344
2048,416,320,8,46.0855
2048,416,328,8,42.484
2048,416,336,8,42.6204
2048,416,344,8,41.5062
2048,416,352,8,38.9172
2048,416,360,8,40.7953
2048,416,368,8,37.7565
2048,416,376,8,38.0274
2048,416,384,8,35.5344
2048,416,392,8,33.7369
2048,416,400,8,35.6762
2048,416,408,8,33.3106
2048,424,8,8,44.8302
2048,424,16,8,56.8491
2048,424,24,8,60.6645
2048,424,32,8,66.3835
2048,424,40,8,68.8573
2048,424,48,8,55.4724
2048,424,56,8,59.7284
2048,424,64,8,62.1514
2048,424,72,8,63.597
2048,424,80,8,42.7009
2048,424,88,8,62.8008
2048,424,96,8,62.8859
2048,424,104,8,57.2956
2048,424,112,8,55.3307
2048,424,120,8,58.9549
2048,424,128,8,60.4904
2048,424,136,8,58.4697
2048,424,144,8,57.6136
2048,424,152,8,57.8295
2048,424,160,8,55.6752
2048,424,168,8,55.8057
2048,424,176,8,57.2427
2048,424,184,8,53.5468
2048,424,192,8,51.2855
2048,424,200,8,49.8317
2048,424,208,8,49.0957
2048,424,216,8,48.8416
2048,424,224,8,40.9663
2048,424,232,8,50.0771
2048,424,240,8,48.7892
2048,424,248,8,48.5322
2048,424,256,8,47.6998
2048,424,264,8,47.6835
2048,424,272,8,38.0231
2048,424,280,8,47.5388
2048,424,288,8,47.4184
2048,424,296,8,46.0455
2048,424,304,8,43.1713
2048,424,312,8,38.8321
2048,424,320,8,44.8883
2048,424,328,8,43.8212
2048,424,336,8,44.248
2048,424,344,8,41.1241
2048,424,352,8,42.5903
2048,424,360,8,32.0901
2048,424,368,8,38.2989
2048,424,376,8,38.7271
2048,424,384,8,36.3824
2048,424,392,8,37.9139
2048,424,400,8,35.0326
2048,424,408,8,35.0234
2048,424,416,8,35.1686
2048,432,8,8,50.6762
2048,432,16,8,57.5852
2048,432,24,8,57.7943
2048,432,32,8,65.7324
2048,432,40,8,67.8915
2048,432,48,8,64.1606
2048,432,56,8,64.9495
2048,432,64,8,61.9937
2048,432,72,8,65.7066
2048,432,80,8,62.9864
2048,432,88,8,61.117
2048,432,96,8,57.6194
2048,432,104,8,61.4766
2048,432,112,8,62.4824
2048,432,120,8,58.5902
2048,432,128,8,61.1663
2048,432,136,8,57.0746
2048,432,144,8,56.3525
2048,432,152,8,60.4581
2048,432,160,8,59.2829
2048,432,168,8,57.8202
2048,432,176,8,55.2044
2048,432,184,8,53.4861
2048,432,192,8,53.06
2048,432,200,8,50.6991
2048,432,208,8,47.1215
2048,432,216,8,50.4217
2048,432,224,8,48.0439
2048,432,232,8,44.3313
2048,432,240,8,49.5771
2048,432,248,8,47.2478
2048,432,256,8,47.0712
2048,432,264,8,47.5475
2048,432,272,8,47.0082
2048,432,280,8,46.4559
2048,432,288,8,48.4597
2048,432,296,8,41.5121
2048,432,304,8,46.6408
2048,432,312,8,44.45
2048,432,320,8,43.1237
2048,432,328,8,42.0023
2048,432,336,8,43.4796
2048,432,344,8,35.6195
2048,432,352,8,40.3103
2048,432,360,8,26.6335
2048,432,368,8,39.2368
2048,432,376,8,35.4688
2048,432,384,8,37.049
2048,432,392,8,35.2991
2048,432,400,8,35.5298
2048,432,408,8,33.3873
2048,432,416,8,34.7022
2048,432,424,8,34.5745
2048,440,8,8,47.7167
2048,440,16,8,56.2615
2048,440,24,8,61.3168
2048,440,32,8,67.026
2048,440,40,8,67.9313
2048,440,48,8,65.3838
2048,440,56,8,61.0393
2048,440,64,8,63.3685
2048,440,72,8,57.0208
2048,440,80,8,62.7492
2048,440,88,8,63.7877
2048,440,96,8,61.6642
2048,440,104,8,61.0243
2048,440,112,8,60.2844
2048,440,120,8,59.3809
2048,440,128,8,51.1466
2048,440,136,8,59.3154
2048,440,144,8,58.0987
2048,440,152,8,56.8038
2048,440,160,8,56.1251
2048,440,168,8,57.7276
2048,440,176,8,55.7928
2048,440,184,8,49.3566
2048,440,192,8,51.7045
2048,440,200,8,49.9384
2048,440,208,8,48.309
2048,440,216,8,39.7119
2048,440,224,8,47.9605
2048,440,232,8,48.1145
2048,440,240,8,46.9053
2048,440,248,8,49.4211
2048,440,256,8,46.9503
2048,440,264,8,45.8607
2048,440,272,8,45.7326
2048,440,280,8,41.5856
2048,440,288,8,43.0656
2048,440,296,8,44.0123
2048,440,304,8,43.369
2048,440,312,8,45.0869
2048,440,320,8,42.0492
2048,440,328,8,41.9363
2048,440,336,8,38.3795
2048,440,344,8,35.8918
2048,440,352,8,39.4504
2048,440,360,8,39.5927
2048,440,368,8,38.4411
2048,440,376,8,36.8498
2048,440,384,8,35.6343
2048,440,392,8,35.2317
2048,440,400,8,36.5272
2048,440,408,8,33.7214
2048,440,416,8,25.1091
2048,440,424,8,30.3921
2048,440,432,8,32.8799
2048,448,8,8,49.874
2048,448,16,8,58.5941
2048,448,24,8,60.0926
2048,448,32,8,63.9383
2048,448,40,8,63.3895
2048,448,48,8,63.4667
2048,448,56,8,61.0223
2048,448,64,8,64.3165
2048,448,72,8,51.7335
2048,448,80,8,60.7967
2048,448,88,8,48.741
2048,448,96,8,60.1949
2048,448,104,8,61.5235
2048,448,112,8,61.7625
2048,448,120,8,58.4886
2048,448,128,8,56.4933
2048,448,136,8,56.634
2048,448,144,8,55.521
2048,448,152,8,56.2149
2048,448,160,8,54.1855
2048,448,168,8,54.0399
2048,448,176,8,52.8991
2048,448,184,8,53.1013
2048,448,192,8,50.704
2048,448,200,8,52.0887
2048,448,208,8,49.0525
2048,448,216,8,48.5446
2048,448,224,8,46.7713
2048,448,232,8,41.4934
2048,448,240,8,44.1971
2048,448,248,8,34.1002
2048,448,256,8,45.7817
2048,448,264,8,45.3119
2048,448,272,8,45.429
2048,448,280,8,41.462
2048,448,288,8,32.5334
2048,448,296,8,39.748
2048,448,304,8,42.942
2048,448,312,8,42.5609
2048,448,320,8,40.9808
2048,448,328,8,40.8129
2048,448,336,8,37.7952
2048,448,344,8,40.0445
2048,448,352,8,39.6558
2048,448,360,8,38.7139
2048,448,368,8,38.8222
2048,448,376,8,36.0598
2048,448,384,8,36.496
2048,448,392,8,35.1896
2048,448,400,8,34.1295
2048,448,408,8,25.8576
2048,448,416,8,34.0774
2048,448,424,8,33.3298
2048,448,432,8,31.4786
2048,448,440,8,31.7766
2048,456,8,8,50.3673
2048,456,16,8,58.0989
2048,456,24,8,58.79
2048,456,32,8,61.9053
2048,456,40,8,63.8788
2048,456,48,8,64.9378
2048,456,56,8,61.9407
2048,456,64,8,59.8989
2048,456,72,8,62.6357
2048,456,80,8,60.0413
2048,456,88,8,59.5447
2048,456,96,8,57.6791
2048,456,104,8,59.3425
2048,456,112,8,43.7025
2048,456,120,8,57.095
2048,456,128,8,54.0157
2048,456,136,8,53.7666
2048,456,144,8,54.8189
2048,456,152,8,37.4763
2048,456,160,8,54.7121
2048,456,168,8,53.6845
2048,456,176,8,54.503
2048,456,184,8,52.6454
2048,456,192,8,52.4136
2048,456,200,8,52.4211
2048,456,208,8,48.3475
2048,456,216,8,47.8015
2048,456,224,8,44.3723
2048,456,232,8,46.5917
2048,456,240,8,47.4076
2048,456,248,8,46.0288
2048,456,256,8,45.4198
2048,456,264,8,44.643
2048,456,272,8,47.1376
2048,456,280,8,44.5623
2048,456,288,8,35.3148
2048,456,296,8,44.4234
2048,456,304,8,43.2874
2048,456,312,8,43.2254
2048,456,320,8,42.3402
2048,456,328,8,42.1782
2048,456,336,8,40.3514
2048,456,344,8,39.2791
2048,456,352,8,39.863
2048,456,360,8,38.1757
2048,456,368,8,38.0864
2048,456,376,8,38.4274
2048,456,384,8,37.189
2048,456,392,8,34.4205
2048,456,400,8,33.8531
2048,456,408,8,29.1747
2048,456,416,8,33.3843
2048,456,424,8,32.9131
2048,456,432,8,32.6535
2048,456,440,8,24.6412
2048,456,448,8,29.7008
2048,464,8,8,47.993
2048,464,16,8,55.6853
2048,464,24,8,49.3077
2048,464,32,8,58.3751
2048,464,40,8,63.111
2048,464,48,8,62.1103
2048,464,56,8,60.5319
2048,464,64,8,62.3729
2048,464,72,8,62.0501
2048,464,80,8,60.9308
2048,464,88,8,61.6864
2048,464,96,8,60.8526
2048,464,104,8,59.3007
2048,464,112,8,60.0253
2048,464,120,8,58.7165
2048,464,128,8,57.2421
2048,464,136,8,56.2289
2048,464,144,8,52.4397
2048,464,152,8,52.8608
2048,464,160,8,53.0823
2048,464,168,8,47.3098
2048,464,176,8,52.0045
2048,464,184,8,52.969
2048,464,192,8,49.1859
2048,464,200,8,48.6667
2048,464,208,8,48.9016
2048,464,216,8,48.0988
2048,464,224,8,44.81
2048,464,232,8,44.5613
2048,464,240,8,46.3888
2048,464,248,8,41.295
2048,464,256,8,45.0251
2048,464,264,8,44.7857
2048,464,272,8,43.7044
2048,464,280,8,45.6293
2048,464,288,8,43.1176
2048,464,296,8,39.3526
2048,464,304,8,42.6451
2048,464,312,8,42.5376
2048,464,320,8,44.1177
2048,464,328,8,43.4637
2048,464,336,8,37.6436
2048,464,344,8,41.8776
2048,464,352,8,38.9294
2048,464,360,8,39.1763
2048,464,368,8,39.2716
2048,464,376,8,36.7221
2048,464,384,8,29.3004
2048,464,392,8,35.2802
2048,464,400,8,35.2406
2048,464,408,8,34.1463
2048,464,416,8,30.8118
2048,464,424,8,34.0361
2048,464,432,8,31.9611
2048,464,440,8,31.9953
2048,464,448,8,30.693
2048,464,456,8,27.6744
2048,472,8,8,46.7391
2048,472,16,8,55.2867
2048,472,24,8,61.4625
2048,472,32,8,59.6501
2048,472,40,8,62.1965
2048,472,48,8,61.3116
2048,472,56,8,59.1492
2048,472,64,8,60.5504
2048,472,72,8,59.7449
2048,472,80,8,59.4425
2048,472,88,8,59.5785
2048,472,96,8,60.5889
2048,472,104,8,59.9917
2048,472,112,8,59.5141
2048,472,120,8,58.3941
2048,472,128,8,55.6251
2048,472,136,8,50.911
2048,472,144,8,53.7026
2048,472,152,8,55.3291
2048,472,160,8,52.3532
2048,472,168,8,52.744
2048,472,176,8,51.8174
2048,472,184,8,51.1806
2048,472,192,8,49.2144
2048,472,200,8,50.3922
2048,472,208,8,50.088
2048,472,216,8,48.9335
2048,472,224,8,44.0956
2048,472,232,8,45.3011
2048,472,240,8,43.8073
2048,472,248,8,46.0838
2048,472,256,8,44.2938
2048,472,264,8,37.5462
2048,472,272,8,43.0011
2048,472,280,8,45.2225
2048,472,288,8,39.6372
2048,472,296,8,42.3292
2048,472,304,8,43.8078
2048,472,312,8,43.0486
2048,472,320,8,40.0024
2048,472,328,8,40.3238
2048,472,336,8,40.9725
2048,472,344,8,39.3587
2048,472,352,8,41.0448
2048,472,360,8,37.1532
2048,472,368,8,36.8415
2048,472,376,8,37.3222
2048,472,384,8,35.0777
2048,472,392,8,34.9982
2048,472,400,8,34.6874
2048,472,408,8,34.0958
2048,472,416,8,31.3551
2048,472,424,8,26.1261
2048,472,432,8,31.5714
2048,472,440,8,32.0624
2048,472,448,8,31.486
2048,472,456,8,29.636
2048,472,464,8,29.413
2048,480,8,8,34.0003
2048,480,16,8,54.8858
2048,480,24,8,57.6707
2048,480,32,8,58.4763
2048,480,40,8,61.3641
2048,480,48,8,63.413
2048,480,56,8,61.3342
2048,480,64,8,58.4173
2048,480,72,8,58.9599
2048,480,80,8,43.0339
2048,480,88,8,59.2079
2048,480,96,8,61.2042
2048,480,104,8,57.2758
2048,480,112,8,52.1847
2048,480,120,8,56.8311
2048,480,128,8,54.5358
2048,480,136,8,54.5701
2048,480,144,8,52.3963
2048,480,152,8,54.4647
2048,480,160,8,48.5022
2048,480,168,8,41.992
2048,480,176,8,51.6554
2048,480,184,8,50.0052
2048,480,192,8,50.1521
2048,480,200,8,49.2953
2048,480,208,8,47.6241
2048,480,216,8,44.8269
2048,480,224,8,44.0917
2048,480,232,8,45.4474
2048,480,240,8,41.6638
2048,480,248,8,42.6431
2048,480,256,8,36.9867
2048,480,264,8,38.8134
2048,480,272,8,41.1663
2048,480,280,8,42.9142
2048,480,288,8,42.576
2048,480,296,8,42.716
2048,480,304,8,41.4598
2048,480,312,8,39.5442
2048,480,320,8,41.2767
2048,480,328,8,39.4721
2048,480,336,8,32.8459
2048,480,344,8,40.1015
2048,480,352,8,39.3117
2048,480,360,8,37.9228
2048,480,368,8,37.9378
2048,480,376,8,35.9679
2048,480,384,8,35.8828
2048,480,392,8,34.2977
2048,480,400,8,35.241
2048,480,408,8,33.9863
2048,480,416,8,25.7346
2048,480,424,8,32.9041
2048,480,432,8,32.2063
2048,480,440,8,30.9377
2048,480,448,8,29.8975
2048,480,456,8,30.1372
2048,480,464,8,25.7313
2048,480,472,8,28.6329
2048,488,8,8,33.4401
2048,488,16,8,52.4421
2048,488,24,8,55.0704
2048,488,32,8,57.9844
2048,488,40,8,60.0243
2048,488,48,8,59.123
2048,488,56,8,55.42
2048,488,64,8,56.4016
2048,488,72,8,58.285
2048,488,80,8,56.4188
2048,488,88,8,58.0969
2048,488,96,8,55.6558
2048,488,104,8,59.2529
2048,488,112,8,37.0399
2048,488,120,8,45.7538
2048,488,128,8,48.6812
2048,488,136,8,48.0373
2048,488,144,8,45.7753
2048,488,152,8,44.7385
2048,488,160,8,43.6849
2048,488,168,8,43.4104
2048,488,176,8,38.7667
2048,488,184,8,32.8362
2048,488,192,8,41.947
2048,488,200,8,43.7194
2048,488,208,8,40.3532
2048,488,216,8,38.9967
2048,488,224,8,32.0491
2048,488,232,8,44.9413
2048,488,240,8,42.8039
2048,488,248,8,42.7036
2048,488,256,8,38.9896
2048,488,264,8,42.6616
2048,488,272,8,42.365
2048,488,280,8,42.7595
2048,488,288,8,41.7197
2048,488,296,8,40.3055
2048,488,304,8,41.2062
2048,488,312,8,41.3362
2048,488,320,8,39.9916
2048,488,328,8,40.3417
2048,488,336,8,40.3362
2048,488,344,8,28.1156
2048,488,352,8,33.2747
2048,488,360,8,36.7489
2048,488,368,8,36.8842
2048,488,376,8,35.7653
2048,488,384,8,34.832
2048,488,392,8,34.0363
2048,488,400,8,34.8094
2048,488,408,8,33.1423
2048,488,416,8,28.1147
2048,488,424,8,32.4837
2048,488,432,8,31.5439
2048,488,440,8,31.0096
2048,488,448,8,29.7323
2048,488,456,8,29.529
2048,488,464,8,26.4838
2048,488,472,8,21.9336
2048,488,480,8,26.807
2048,496,8,8,43.1798
2048,496,16,8,48.9642
2048,496,24,8,52.5826
2048,496,32,8,58.2985
2048,496,40,8,58.7066
2048,496,48,8,60.0552
2048,496,56,8,56.5465
2048,496,64,8,59.07
2048,496,72,8,57.5589
2048,496,80,8,56.3032
2048,496,88,8,56.1039
2048,496,96,8,54.9938
2048,496,104,8,52.9729
2048,496,112,8,39.4742
2048,496,120,8,52.0582
2048,496,128,8,44.6797
2048,496,136,8,53.3368
2048,496,144,8,42.0148
2048,496,152,8,50.5448
2048,496,160,8,49.9573
2048,496,168,8,50.2142
2048,496,176,8,47.5581
2048,496,184,8,49.0296
2048,496,192,8,45.7025
2048,496,200,8,47.409
2048,496,208,8,46.4943
2048,496,216,8,44.9314
2048,496,224,8,42.8545
2048,496,232,8,44.2301
2048,496,240,8,43.1103
2048,496,248,8,41.1808
2048,496,256,8,36.1565
2048,496,264,8,32.8927
2048,496,272,8,39.3407
2048,496,280,8,40.7528
2048,496,288,8,39.3305
2048,496,296,8,40.7695
2048,496,304,8,40.8997
2048,496,312,8,39.3062
2048,496,320,8,29.4584
2048,496,328,8,40.109
2048,496,336,8,38.3493
2048,496,344,8,37.2071
2048,496,352,8,37.6712
2048,496,360,8,37.4256
2048,496,368,8,35.2892
2048,496,376,8,36.7985
2048,496,384,8,34.0753
2048,496,392,8,34.0615
2048,496,400,8,26.9669
2048,496,408,8,32.4613
2048,496,416,8,31.2426
2048,496,424,8,28.1125
2048,496,432,8,30.9479
2048,496,440,8,30.3154
2048,496,448,8,28.2657
2048,496,456,8,29.3868
2048,496,464,8,25.1017
2048,496,472,8,28.1827
2048,496,480,8,27.25
2048,496,488,8,23.3391
2048,504,8,8,36.402
2048,504,16,8,47.0177
2048,504,24,8,54.1302
2048,504,32,8,55.9661
2048,504,40,8,58.0122
2048,504,48,8,55.6404
2048,504,56,8,58.0836
2048,504,64,8,52.3313
2048,504,72,8,49.2353
2048,504,80,8,55.4011
2048,504,88,8,56.3248
2048,504,96,8,52.096
2048,504,104,8,53.8353
2048,504,112,8,41.939
2048,504,120,8,52.5361
2048,504,128,8,50.4307
2048,504,136,8,52.6154
2048,504,144,8,49.1298
2048,504,152,8,50.983
2048,504,160,8,50.4601
2048,504,168,8,41.7729
2048,504,176,8,49.9276
2048,504,184,8,49.4075
2048,504,192,8,46.0133
2048,504,200,8,45.6314
2048,504,208,8,47.4649
2048,504,216,8,37.9026
2048,504,224,8,42.8514
2048,504,232,8,40.9683
2048,504,240,8,40.1774
2048,504,248,8,41.9051
2048,504,256,8,39.5131
2048,504,264,8,41.0551
2048,504,272,8,38.7692
2048,504,280,8,39.659
2048,504,288,8,39.3417
2048,504,296,8,39.4647
2048,504,304,8,38.6037
2048,504,312,8,39.7934
2048,504,320,8,33.0267
2048,504,328,8,34.162
2048,504,336,8,36.9133
2048,504,344,8,37.1097
2048,504,352,8,36.7479
2048,504,360,8,33.764
2048,504,368,8,35.5351
2048,504,376,8,35.2093
2048,504,384,8,34.3573
2048,504,392,8,33.204
2048,504,400,8,29.0115
2048,504,408,8,32.8115
2048,504,416,8,32.6572
2048,504,424,8,31.5425
2048,504,432,8,31.2738
2048,504,440,8,29.7409
2048,504,448,8,26.9082
2048,504,456,8,25.0395
2048,504,464,8,28.0412
2048,504,472,8,28.5044
2048,504,480,8,23.9806
2048,504,488,8,27.2025
2048,504,496,8,25.2125
2048,512,8,8,33.8229
2048,512,16,8,44.8232
2048,512,24,8,45.7639
2048,512,32,8,51.3055
2048,512,40,8,55.9375
2048,512,48,8,50.2895
2048,512,56,8,53.0942
2048,512,64,8,54.4025
2048,512,72,8,42.4029
2048,512,80,8,53.9696
2048,512,88,8,52.014
2048,512,96,8,49.2121
2048,512,104,8,49.1693
2048,512,112,8,49.2768
2048,512,120,8,39.4976
2048,512,128,8,40.994
2048,512,136,8,41.8441
2048,512,144,8,38.6843
2048,512,152,8,39.314
2048,512,160,8,40.2112
2048,512,168,8,40.2874
2048,512,176,8,36.9477
2048,512,184,8,36.3595
2048,512,192,8,38.5845
2048,512,200,8,38.0487
2048,512,208,8,36.5023
2048,512,216,8,33.5368
2048,512,224,8,36.8388
2048,512,232,8,36.6313
2048,512,240,8,27.7387
2048,512,248,8,38.2304
2048,512,256,8,25.6373
2048,512,264,8,28.507
2048,512,272,8,36.444
2048,512,280,8,30.8863
2048,512,288,8,27.5281
2048,512,296,8,24.5577
2048,512,304,8,27.5902
2048,512,312,8,32.8726
2048,512,320,8,28.5084
2048,512,328,8,27.5998
2048,512,336,8,29.8388
2048,512,344,8,30.4472
2048,512,352,8,30.2865
2048,512,360,8,25.3795
2048,512,368,8,26.1149
2048,512,376,8,23.6881
2048,512,384,8,20.3825
2048,512,392,8,24.097
2048,512,400,8,19.3943
2048,512,408,8,22.6562
2048,512,416,8,23.177
2048,512,424,8,24.7749
2048,512,432,8,19.7481
2048,512,440,8,20.5994
2048,512,448,8,23.0151
2048,512,456,8,20.966
2048,512,464,8,14.6143
2048,512,472,8,14.2335
