size,nb,ib,threads,GFlops
4096,368,88,4,89.5299
4096,368,96,4,98.9394
4096,368,104,4,82.7443
4096,368,112,4,96.3402
4096,368,120,4,88.8972
4096,368,128,4,85.1524
4096,368,136,4,86.5925
4096,368,144,4,88.8185
4096,368,152,4,82.6718
4096,368,160,4,92.4815
4096,368,168,4,96.1677
4096,368,176,4,94.7726
4096,368,184,4,78.5162
4096,368,192,4,98.3927
4096,368,200,4,86.2057
4096,368,208,4,96.0378
4096,368,216,4,79.8842
4096,368,224,4,83.3195
4096,368,232,4,79.6398
4096,368,240,4,84.5424
4096,368,248,4,71.3383
4096,368,256,4,78.4195
4096,368,264,4,86.4855
4096,368,272,4,75.8787
4096,368,280,4,88.0473
4096,368,288,4,74.6729
4096,368,296,4,75.4534
4096,368,304,4,81.7158
4096,368,312,4,81.2697
4096,368,320,4,81.7227
4096,368,328,4,79.671
4096,368,336,4,77.9362
4096,368,344,4,76.3612
4096,368,352,4,75.2472
4096,368,360,4,74.9361
4096,376,8,4,88.8095
4096,376,16,4,101.065
4096,376,24,4,110.3906
4096,376,32,4,105.6684
4096,376,40,4,110.5252
4096,376,48,4,103.946
4096,376,56,4,97.9702
4096,376,64,4,95.5211
4096,376,72,4,96.8722
4096,376,80,4,93.7828
4096,376,88,4,83.8376
4096,376,96,4,83.0446
4096,376,104,4,84.055
4096,376,112,4,84.6889
4096,376,120,4,90.5086
4096,376,128,4,87.0361
4096,376,136,4,84.6266
4096,376,144,4,98.3509
4096,376,152,4,88.918
4096,376,160,4,86.1933
4096,376,168,4,81.4262
4096,376,176,4,88.5346
4096,376,184,4,92.5484
4096,376,192,4,89.7259
4096,376,200,4,97.6577
4096,376,208,4,91.8362
4096,376,216,4,97.5648
4096,376,224,4,81.0425
4096,376,232,4,89.2424
4096,376,240,4,82.4053
4096,376,248,4,81.7002
4096,376,256,4,90.6147
4096,376,264,4,83.0083
4096,376,272,4,79.5165
4096,376,280,4,81.4265
4096,376,288,4,76.189
4096,376,296,4,79.7041
4096,376,304,4,84.7924
4096,376,312,4,76.4581
4096,376,320,4,71.4103
4096,376,328,4,82.9563
4096,376,336,4,79.9099
4096,376,344,4,78.9144
4096,376,352,4,78.2935
4096,376,360,4,73.6274
4096,376,368,4,76.6085
4096,384,8,4,90.9263
4096,384,16,4,100.2053
4096,384,24,4,95.4139
4096,384,32,4,109.66
4096,384,40,4,108.9377
4096,384,48,4,104.9794
4096,384,56,4,102.5267
4096,384,64,4,84.3817
4096,384,72,4,83.4514
4096,384,80,4,97.611
4096,384,88,4,87.3892
4096,384,96,4,84.4422
4096,384,104,4,97.0212
4096,384,112,4,85.0017
4096,384,120,4,82.2692
4096,384,128,4,89.9469
4096,384,136,4,84.9997
4096,384,144,4,80.7274
4096,384,152,4,88.9688
4096,384,160,4,91.3692
4096,384,168,4,80.6544
4096,384,176,4,93.1479
4096,384,184,4,89.5935
4096,384,192,4,93.5866
4096,384,200,4,89.8969
4096,384,208,4,82.786
4096,384,216,4,92.5137
4096,384,224,4,83.3174
4096,384,232,4,81.4715
4096,384,240,4,87.3516
4096,384,248,4,82.2213
4096,384,256,4,78.5614
4096,384,264,4,81.5903
4096,384,272,4,84.3947
4096,384,280,4,76.822
4096,384,288,4,86.0732
4096,384,296,4,78.1357
4096,384,304,4,83.1434
4096,384,312,4,81.9329
4096,384,320,4,78.1508
4096,384,328,4,68.5652
4096,384,336,4,77.8448
4096,384,344,4,77.6179
4096,384,352,4,77.51
4096,384,360,4,75.4723
4096,384,368,4,76.6292
4096,384,376,4,74.5965
4096,392,8,4,92.4833
4096,392,16,4,99.7966
4096,392,24,4,88.656
4096,392,32,4,108.5247
4096,392,40,4,102.5955
4096,392,48,4,89.8268
4096,392,56,4,95.9991
4096,392,64,4,81.5922
4096,392,72,4,96.7321
4096,392,80,4,94.5994
4096,392,88,4,83.9159
4096,392,96,4,94.8513
4096,392,104,4,89.1622
4096,392,112,4,84.6313
4096,392,120,4,97.3003
4096,392,128,4,91.1097
4096,392,136,4,87.6104
4096,392,144,4,86.2388
4096,392,152,4,91.2527
4096,392,160,4,91.3882
4096,392,168,4,92.6719
4096,392,176,4,94.3295
4096,392,184,4,86.6763
4096,392,192,4,82.1943
4096,392,200,4,92.0036
4096,392,208,4,87.4044
4096,392,216,4,82.9019
4096,392,224,4,82.8709
4096,392,232,4,83.1502
4096,392,240,4,79.3166
4096,392,248,4,84.7533
4096,392,256,4,79.0368
4096,392,264,4,87.4115
4096,392,272,4,79.5496
4096,392,280,4,85.7785
4096,392,288,4,78.3072
4096,392,296,4,87.9114
4096,392,304,4,83.2475
4096,392,312,4,82.5779
4096,392,320,4,70.7806
4096,392,328,4,76.8294
4096,392,336,4,80.773
4096,392,344,4,80.3772
4096,392,352,4,79.1003
4096,392,360,4,74.7816
4096,392,368,4,75.9973
4096,392,376,4,73.4726
4096,392,384,4,76.4571
4096,400,8,4,88.4613
4096,400,16,4,97.0511
4096,400,24,4,84.618
4096,400,32,4,105.5516
4096,400,40,4,106.4536
4096,400,48,4,104.8941
4096,400,56,4,87.908
4096,400,64,4,82.0358
4096,400,72,4,97.6182
4096,400,80,4,83.9033
4096,400,88,4,85.9909
4096,400,96,4,88.391
4096,400,104,4,95.5175
4096,400,112,4,80.4113
4096,400,120,4,94.4423
4096,400,128,4,83.6536
4096,400,136,4,94.572
4096,400,144,4,90.1686
4096,400,152,4,82.9777
4096,400,160,4,81.2084
4096,400,168,4,82.0493
4096,400,176,4,90.0171
4096,400,184,4,88.1574
4096,400,192,4,78.8366
4096,400,200,4,85.6814
4096,400,208,4,83.3193
4096,400,216,4,78.0015
4096,400,224,4,89.3769
4096,400,232,4,91.6879
4096,400,240,4,76.3135
4096,400,248,4,79.9924
4096,400,256,4,87.5539
4096,400,264,4,83.5272
4096,400,272,4,84.9303
4096,400,280,4,80.8204
4096,400,288,4,73.94
4096,400,296,4,83.1992
4096,400,304,4,83.9509
4096,400,312,4,82.3437
4096,400,320,4,79.6893
4096,400,328,4,79.3312
4096,400,336,4,79.9291
4096,400,344,4,79.2471
4096,400,352,4,81.2229
4096,400,360,4,77.1791
4096,400,368,4,72.3203
4096,400,376,4,71.3923
4096,400,384,4,73.77
4096,400,392,4,70.0354
4096,408,8,4,87.0325
4096,408,16,4,97.2531
4096,408,24,4,102.5807
4096,408,32,4,89.5334
4096,408,40,4,101.241
4096,408,48,4,83.6388
4096,408,56,4,92.7079
4096,408,64,4,94.1276
4096,408,72,4,94.3606
4096,408,80,4,93.7506
4096,408,88,4,84.0695
4096,408,96,4,94.3937
4096,408,104,4,92.3984
4096,408,112,4,94.1592
4096,408,120,4,96.2002
4096,408,128,4,82.953
4096,408,136,4,84.1903
4096,408,144,4,91.3725
4096,408,152,4,95.2573
4096,408,160,4,80.5487
4096,408,168,4,91.0077
4096,408,176,4,84.1763
4096,408,184,4,78.5428
4096,408,192,4,91.5922
4096,408,200,4,76.707
4096,408,208,4,91.4586
4096,408,216,4,83.0517
4096,408,224,4,79.7948
4096,408,232,4,81.433
4096,408,240,4,78.4284
4096,408,248,4,81.4461
4096,408,256,4,77.5472
4096,408,264,4,86.7319
4096,408,272,4,87.7936
4096,408,280,4,83.4271
4096,408,288,4,79.5359
4096,408,296,4,85.2967
4096,408,304,4,86.8687
4096,408,312,4,73.4134
4096,408,320,4,80.474
4096,408,328,4,81.4011
4096,408,336,4,80.5002
4096,408,344,4,76.1897
4096,408,352,4,77.7187
4096,408,360,4,73.7001
4096,408,368,4,75.2763
4096,408,376,4,71.7066
4096,408,384,4,73.366
4096,408,392,4,70.7673
4096,408,400,4,70.8495
4096,416,8,4,89.5881
4096,416,16,4,99.0878
4096,416,24,4,87.287
4096,416,32,4,101.99
4096,416,40,4,101.6063
4096,416,48,4,101.0279
4096,416,56,4,76.2493
4096,416,64,4,94.3245
4096,416,72,4,93.1005
4096,416,80,4,97.1103
4096,416,88,4,96.5425
4096,416,96,4,94.9371
4096,416,104,4,81.8216
4096,416,112,4,84.3219
4096,416,120,4,83.5444
4096,416,128,4,96.17
4096,416,136,4,91.2616
4096,416,144,4,87.803
4096,416,152,4,95.8082
4096,416,160,4,94.1966
4096,416,168,4,90.2282
4096,416,176,4,81.3001
4096,416,184,4,89.0933
4096,416,192,4,87.1113
4096,416,200,4,80.7492
4096,416,208,4,86.1922
4096,416,216,4,84.7308
4096,416,224,4,80.7239
4096,416,232,4,84.8716
4096,416,240,4,89.3556
4096,416,248,4,80.4171
4096,416,256,4,80.7636
4096,416,264,4,80.6558
4096,416,272,4,76.8487
4096,416,280,4,81.5072
4096,416,288,4,74.2917
4096,416,296,4,85.9137
4096,416,304,4,87.1806
4096,416,312,4,70.4833
4096,416,320,4,73.0564
4096,416,328,4,76.9707
4096,416,336,4,71.6101
4096,416,344,4,80.0721
4096,416,352,4,80.2683
4096,416,360,4,79.2844
4096,416,368,4,80.8252
4096,416,376,4,76.9267
4096,416,384,4,73.1555
4096,416,392,4,74.3249
4096,416,400,4,72.0839
4096,416,408,4,72.8385
4096,424,8,4,86.511
4096,424,16,4,96.754
4096,424,24,4,80.6172
4096,424,32,4,92.9058
4096,424,40,4,89.7891
4096,424,48,4,98.0753
4096,424,56,4,96.9352
4096,424,64,4,94.9868
4096,424,72,4,90.7498
4096,424,80,4,82.7798
4096,424,88,4,93.5791
4096,424,96,4,86.8871
4096,424,104,4,86.5325
4096,424,112,4,96.1971
4096,424,120,4,86.3285
4096,424,128,4,100.9698
4096,424,136,4,78.3681
4096,424,144,4,88.3296
4096,424,152,4,84.1382
4096,424,160,4,89.3885
4096,424,168,4,82.8149
4096,424,176,4,79.6744
4096,424,184,4,85.5672
4096,424,192,4,80.9856
4096,424,200,4,82.5858
4096,424,208,4,74.588
4096,424,216,4,82.9479
4096,424,224,4,79.4767
4096,424,232,4,86.0967
4096,424,240,4,84.5138
4096,424,248,4,81.4418
4096,424,256,4,87.4793
4096,424,264,4,77.8775
4096,424,272,4,87.9515
4096,424,280,4,79.2003
4096,424,288,4,75.9284
4096,424,296,4,80.2243
4096,424,304,4,75.0364
4096,424,312,4,85.6583
4096,424,320,4,81.9121
4096,424,328,4,79.1062
4096,424,336,4,73.3767
4096,424,344,4,82.6025
4096,424,352,4,81.2621
4096,424,360,4,78.4844
4096,424,368,4,77.2928
4096,424,376,4,78.8863
4096,424,384,4,76.161
4096,424,392,4,71.0011
4096,424,400,4,74.3137
4096,424,408,4,71.926
4096,424,416,4,70.0245
4096,432,8,4,83.3149
4096,432,16,4,94.5389
4096,432,24,4,108.6554
4096,432,32,4,102.6424
4096,432,40,4,103.2143
4096,432,48,4,91.8008
4096,432,56,4,81.1906
4096,432,64,4,95.6159
4096,432,72,4,85.9227
4096,432,80,4,95.7574
4096,432,88,4,97.2888
4096,432,96,4,87.2321
4096,432,104,4,78.6994
4096,432,112,4,90.6205
4096,432,120,4,93.7017
4096,432,128,4,83.712
4096,432,136,4,86.2748
4096,432,144,4,85.5762
4096,432,152,4,92.2956
4096,432,160,4,84.6778
4096,432,168,4,89.1644
4096,432,176,4,95.0762
4096,432,184,4,83.1093
4096,432,192,4,82.243
4096,432,200,4,82.735
4096,432,208,4,81.0193
4096,432,216,4,92.8319
4096,432,224,4,77.0575
4096,432,232,4,81.2659
4096,432,240,4,80.441
4096,432,248,4,80.947
4096,432,256,4,78.5205
4096,432,264,4,88.2916
4096,432,272,4,86.8494
4096,432,280,4,87.3457
4096,432,288,4,86.5799
4096,432,296,4,76.001
4096,432,304,4,79.6089
4096,432,312,4,74.8618
4096,432,320,4,85.7785
4096,432,328,4,72.7048
4096,432,336,4,80.2702
4096,432,344,4,78.1718
4096,432,352,4,79.1198
4096,432,360,4,77.7983
4096,432,368,4,76.0915
4096,432,376,4,74.6276
4096,432,384,4,75.2126
4096,432,392,4,73.8698
4096,432,400,4,75.1813
4096,432,408,4,71.8876
4096,432,416,4,72.241
4096,432,424,4,69.0623
4096,440,8,4,81.2131
4096,440,16,4,90.2774
4096,440,24,4,96.9055
4096,440,32,4,83.577
4096,440,40,4,89.1137
4096,440,48,4,92.7009
4096,440,56,4,97.1868
4096,440,64,4,78.1943
4096,440,72,4,94.155
4096,440,80,4,83.4646
4096,440,88,4,96.3024
4096,440,96,4,89.0851
4096,440,104,4,88.5658
4096,440,112,4,97.056
4096,440,120,4,88.0441
4096,440,128,4,91.3574
4096,440,136,4,80.4133
4096,440,144,4,92.4837
4096,440,152,4,82.0701
4096,440,160,4,91.2025
4096,440,168,4,90.1792
4096,440,176,4,81.1997
4096,440,184,4,90.1377
4096,440,192,4,83.6565
4096,440,200,4,77.5936
4096,440,208,4,80.4156
4096,440,216,4,79.5679
4096,440,224,4,79.7472
4096,440,232,4,84.135
4096,440,240,4,78.385
4096,440,248,4,91.9514
4096,440,256,4,92.5147
4096,440,264,4,88.3489
4096,440,272,4,82.1864
4096,440,280,4,88.1579
4096,440,288,4,75.6291
4096,440,296,4,74.9777
4096,440,304,4,80.0228
4096,440,312,4,85.4027
4096,440,320,4,84.6084
4096,440,328,4,81.9285
4096,440,336,4,80.7876
4096,440,344,4,79.1248
4096,440,352,4,73.9605
4096,440,360,4,76.9046
4096,440,368,4,80.0001
4096,440,376,4,74.7787
4096,440,384,4,62.6692
4096,440,392,4,73.47
4096,440,400,4,72.9405
4096,440,408,4,71.9427
4096,440,416,4,68.4219
4096,440,424,4,67.5441
4096,440,432,4,68.3377
4096,448,8,4,77.3049
4096,448,16,4,86.2065
4096,448,24,4,95.2542
4096,448,32,4,97.9368
4096,448,40,4,83.1714
4096,448,48,4,94.5947
4096,448,56,4,83.9251
4096,448,64,4,94.2034
4096,448,72,4,90.7519
4096,448,80,4,96.171
4096,448,88,4,80.8558
4096,448,96,4,86.3052
4096,448,104,4,95.0809
4096,448,112,4,80.3811
4096,448,120,4,84.939
4096,448,128,4,83.5277
4096,448,136,4,85.8825
4096,448,144,4,80.401
4096,448,152,4,96.7673
4096,448,160,4,86.1876
4096,448,168,4,82.4222
4096,448,176,4,88.4418
4096,448,184,4,83.6702
4096,448,192,4,90.6689
4096,448,200,4,89.2722
4096,448,208,4,79.4506
4096,448,216,4,85.7195
4096,448,224,4,88.9288
4096,448,232,4,86.3186
4096,448,240,4,87.9412
4096,448,248,4,80.2096
4096,448,256,4,78.1009
4096,448,264,4,76.9028
4096,448,272,4,77.9432
4096,448,280,4,75.8782
4096,448,288,4,76.6969
4096,448,296,4,83.6589
4096,448,304,4,85.2878
4096,448,312,4,85.3203
4096,448,320,4,82.4209
4096,448,328,4,81.3004
4096,448,336,4,81.5899
4096,448,344,4,76.3723
4096,448,352,4,76.101
4096,448,360,4,75.909
4096,448,368,4,75.208
4096,448,376,4,74.99
4096,448,384,4,76.9293
4096,448,392,4,70.416
4096,448,400,4,71.2301
4096,448,408,4,70.6724
4096,448,416,4,69.7987
4096,448,424,4,69.8242
4096,448,432,4,68.9585
4096,448,440,4,63.8722
4096,456,8,4,74.8307
4096,456,16,4,86.4844
4096,456,24,4,95.2086
4096,456,32,4,98.016
4096,456,40,4,85.5542
4096,456,48,4,93.0227
4096,456,56,4,91.0361
4096,456,64,4,92.2035
4096,456,72,4,94.8581
4096,456,80,4,84.4587
4096,456,88,4,81.0568
4096,456,96,4,90.5128
4096,456,104,4,98.4358
4096,456,112,4,96.1212
4096,456,120,4,89.5456
4096,456,128,4,84.2545
4096,456,136,4,89.9305
4096,456,144,4,85.4711
4096,456,152,4,95.5866
4096,456,160,4,93.4009
4096,456,168,4,97.4575
4096,456,176,4,86.0575
4096,456,184,4,82.6717
4096,456,192,4,94.9901
4096,456,200,4,85.6906
4096,456,208,4,80.9102
4096,456,216,4,80.5827
4096,456,224,4,90.4199
4096,456,232,4,91.915
4096,456,240,4,76.5517
4096,456,248,4,82.4037
4096,456,256,4,78.2352
4096,456,264,4,77.8634
4096,456,272,4,83.0751
4096,456,280,4,85.4824
4096,456,288,4,80.4656
4096,456,296,4,89.4344
4096,456,304,4,76.0032
4096,456,312,4,79.0932
4096,456,320,4,74.0206
4096,456,328,4,74.5626
4096,456,336,4,75.7583
4096,456,344,4,63.4797
4096,456,352,4,81.711
4096,456,360,4,81.5375
4096,456,368,4,78.5172
4096,456,376,4,70.5223
4096,456,384,4,75.5367
4096,456,392,4,78.0109
4096,456,400,4,72.352
4096,456,408,4,71.7007
4096,456,416,4,62.4931
4096,456,424,4,70.7096
4096,456,432,4,70.3119
4096,456,440,4,68.8395
4096,456,448,4,65.3008
4096,464,8,4,78.6181
4096,464,16,4,86.2417
4096,464,24,4,92.7754
4096,464,32,4,96.3004
4096,464,40,4,99.4465
4096,464,48,4,79.9967
4096,464,56,4,88.439
4096,464,64,4,91.9768
4096,464,72,4,87.6173
4096,464,80,4,95.8254
4096,464,88,4,84.2159
4096,464,96,4,86.5177
4096,464,104,4,84.3311
4096,464,112,4,94.1538
4096,464,120,4,99.5972
4096,464,128,4,85.8408
4096,464,136,4,83.4952
4096,464,144,4,95.6061
4096,464,152,4,95.6943
4096,464,160,4,82.542
4096,464,168,4,83.7677
4096,464,176,4,89.5615
4096,464,184,4,83.2708
4096,464,192,4,85.8969
4096,464,200,4,90.8403
4096,464,208,4,93.5064
4096,464,216,4,92.5902
4096,464,224,4,76.8398
4096,464,232,4,80.9677
4096,464,240,4,79.7787
4096,464,248,4,86.0491
4096,464,256,4,78.6245
4096,464,264,4,89.1203
4096,464,272,4,88.6267
4096,464,280,4,76.9604
4096,464,288,4,85.5207
4096,464,296,4,80.7207
4096,464,304,4,86.3733
4096,464,312,4,82.0557
4096,464,320,4,77.0551
4096,464,328,4,79.8286
4096,464,336,4,75.2448
4096,464,344,4,82.7561
4096,464,352,4,72.0016
4096,464,360,4,72.7872
4096,464,368,4,77.2515
4096,464,376,4,70.1955
4096,464,384,4,79.1873
4096,464,392,4,76.7717
4096,464,400,4,74.4106
4096,464,408,4,72.4082
4096,464,416,4,75.8549
4096,464,424,4,69.4271
4096,464,432,4,70.1985
4096,464,440,4,67.4936
4096,464,448,4,67.2757
4096,464,456,4,66.692
4096,472,8,4,76.9319
4096,472,16,4,85.1416
4096,472,24,4,93.4084
4096,472,32,4,97.7854
4096,472,40,4,97.9944
4096,472,48,4,83.1903
4096,472,56,4,92.9836
4096,472,64,4,87.4624
4096,472,72,4,95.987
4096,472,80,4,92.4794
4096,472,88,4,80.0368
4096,472,96,4,86.3208
4096,472,104,4,84.0161
4096,472,112,4,89.4608
4096,472,120,4,94.7794
4096,472,128,4,80.4251
4096,472,136,4,87.4414
4096,472,144,4,85.8122
4096,472,152,4,81.7252
4096,472,160,4,92.3142
4096,472,168,4,88.7601
4096,472,176,4,90.396
4096,472,184,4,94.9455
4096,472,192,4,82.2899
4096,472,200,4,89.4768
4096,472,208,4,81.791
4096,472,216,4,77.2936
4096,472,224,4,87.7074
4096,472,232,4,85.9999
4096,472,240,4,89.4056
4096,472,248,4,78.7817
4096,472,256,4,89.213
4096,472,264,4,88.0644
4096,472,272,4,87.2246
4096,472,280,4,75.2013
4096,472,288,4,82.5097
4096,472,296,4,87.9211
4096,472,304,4,71.7897
4096,472,312,4,84.9223
4096,472,320,4,81.1332
4096,472,328,4,88.0956
4096,472,336,4,81.1884
4096,472,344,4,85.4581
4096,472,352,4,69.7989
4096,472,360,4,78.8524
4096,472,368,4,77.7437
4096,472,376,4,75.4012
4096,472,384,4,66.3787
4096,472,392,4,72.713
4096,472,400,4,66.9166
4096,472,408,4,76.5737
4096,472,416,4,72.4183
4096,472,424,4,72.1838
4096,472,432,4,70.5322
4096,472,440,4,70.0099
4096,472,448,4,68.2841
4096,472,456,4,67.8467
4096,472,464,4,65.2463
4096,480,8,4,73.6793
4096,480,16,4,83.5616
4096,480,24,4,91.3185
4096,480,32,4,82.0491
4096,480,40,4,97.5552
4096,480,48,4,96.2833
4096,480,56,4,80.8401
4096,480,64,4,90.974
4096,480,72,4,94.8139
4096,480,80,4,97.9733
4096,480,88,4,93.65
4096,480,96,4,100.8054
4096,480,104,4,80.4577
4096,480,112,4,85.344
4096,480,120,4,93.4732
4096,480,128,4,87.4039
4096,480,136,4,80.457
4096,480,144,4,94.1811
4096,480,152,4,83.7693
4096,480,160,4,82.9173
4096,480,168,4,88.3074
4096,480,176,4,82.6458
4096,480,184,4,83.277
4096,480,192,4,92.6473
4096,480,200,4,85.8991
4096,480,208,4,82.1692
4096,480,216,4,88.3716
4096,480,224,4,92.4334
4096,480,232,4,89.0276
4096,480,240,4,90.5365
4096,480,248,4,85.7823
4096,480,256,4,87.61
4096,480,264,4,74.8959
4096,480,272,4,76.9055
4096,480,280,4,86.1226
4096,480,288,4,78.9001
4096,480,296,4,72.9386
4096,480,304,4,81.0902
4096,480,312,4,73.7446
4096,480,320,4,82.7721
4096,480,328,4,71.7388
4096,480,336,4,82.6818
4096,480,344,4,80.8507
4096,480,352,4,80.0606
4096,480,360,4,79.8731
4096,480,368,4,72.4907
4096,480,376,4,69.6105
4096,480,384,4,79.3886
4096,480,392,4,75.0143
4096,480,400,4,74.0593
4096,480,408,4,74.8725
4096,480,416,4,60.6526
4096,480,424,4,73.3435
4096,480,432,4,73.157
4096,480,440,4,70.9427
4096,480,448,4,67.3067
4096,480,456,4,66.8921
4096,480,464,4,65.4995
4096,480,472,4,64.6143
4096,488,8,4,70.6028
4096,488,16,4,81.2992
4096,488,24,4,91.2033
4096,488,32,4,92.4348
4096,488,40,4,97.2237
4096,488,48,4,86.0997
4096,488,56,4,90.4486
4096,488,64,4,95.0577
4096,488,72,4,98.6013
4096,488,80,4,96.3356
4096,488,88,4,96.163
4096,488,96,4,91.6756
4096,488,104,4,91.8619
4096,488,112,4,77.0352
4096,488,120,4,91.2143
4096,488,128,4,96.0153
4096,488,136,4,83.4406
4096,488,144,4,85.6338
4096,488,152,4,82.064
4096,488,160,4,82.4544
4096,488,168,4,94.1403
4096,488,176,4,82.4402
4096,488,184,4,81.7643
4096,488,192,4,89.4805
4096,488,200,4,88.0432
4096,488,208,4,75.2856
4096,488,216,4,88.6647
4096,488,224,4,79.8791
4096,488,232,4,86.6137
4096,488,240,4,83.2627
4096,488,248,4,85.7537
4096,488,256,4,82.6617
4096,488,264,4,74.5792
4096,488,272,4,84.882
4096,488,280,4,77.1509
4096,488,288,4,83.0966
4096,488,296,4,78.3048
4096,488,304,4,79.5828
4096,488,312,4,82.716
4096,488,320,4,73.7998
4096,488,328,4,77.4291
4096,488,336,4,74.3474
4096,488,344,4,75.1092
4096,488,352,4,72.5842
4096,488,360,4,75.4936
4096,488,368,4,73.1242
4096,488,376,4,79.9981
4096,488,384,4,78.9053
4096,488,392,4,74.0305
4096,488,400,4,75.1265
4096,488,408,4,75.0906
4096,488,416,4,74.2448
4096,488,424,4,61.2624
4096,488,432,4,71.4504
4096,488,440,4,68.0634
4096,488,448,4,69.3621
4096,488,456,4,67.3974
4096,488,464,4,67.698
4096,488,472,4,64.6697
4096,488,480,4,62.2834
4096,496,8,4,64.6348
4096,496,16,4,77.6219
4096,496,24,4,87.5044
4096,496,32,4,91.0687
4096,496,40,4,94.6578
4096,496,48,4,93.9953
4096,496,56,4,84.9526
4096,496,64,4,93.7935
4096,496,72,4,94.1857
4096,496,80,4,94.0569
4096,496,88,4,86.9308
4096,496,96,4,93.4562
4096,496,104,4,82.4693
4096,496,112,4,88.3469
4096,496,120,4,83.5493
4096,496,128,4,84.2969
4096,496,136,4,85.7623
4096,496,144,4,85.8645
4096,496,152,4,83.4182
4096,496,160,4,79.799
4096,496,168,4,80.0999
4096,496,176,4,94.0566
4096,496,184,4,84.3541
4096,496,192,4,86.3151
4096,496,200,4,81.5793
4096,496,208,4,88.1055
4096,496,216,4,81.202
4096,496,224,4,76.8937
4096,496,232,4,84.1904
4096,496,240,4,78.2373
4096,496,248,4,70.0305
4096,496,256,4,73.69
4096,496,264,4,76.3871
4096,496,272,4,87.7524
4096,496,280,4,75.2884
4096,496,288,4,74.7797
4096,496,296,4,84.395
4096,496,304,4,86.3184
4096,496,312,4,82.4486
4096,496,320,4,70.0681
4096,496,328,4,73.8895
4096,496,336,4,78.0683
4096,496,344,4,83.144
4096,496,352,4,82.2459
4096,496,360,4,80.1235
4096,496,368,4,76.6319
4096,496,376,4,78.1538
4096,496,384,4,65.5419
4096,496,392,4,66.4203
4096,496,400,4,66.9737
4096,496,408,4,72.6364
4096,496,416,4,72.8582
4096,496,424,4,71.488
4096,496,432,4,66.4906
4096,496,440,4,70.2199
4096,496,448,4,67.3968
4096,496,456,4,65.2287
4096,496,464,4,64.7788
4096,496,472,4,65.4016
4096,496,480,4,60.9573
4096,496,488,4,61.8256
4096,504,8,4,59.8988
4096,504,16,4,73.2008
4096,504,24,4,81.8548
4096,504,32,4,89.9924
4096,504,40,4,93.8582
4096,504,48,4,72.9149
4096,504,56,4,88.0276
4096,504,64,4,92.0304
4096,504,72,4,83.6681
4096,504,80,4,84.1496
4096,504,88,4,94.4363
4096,504,96,4,93.1142
4096,504,104,4,83.5995
4096,504,112,4,86.5327
4096,504,120,4,85.8947
4096,504,128,4,90.2617
4096,504,136,4,93.9448
4096,504,144,4,84.7099
4096,504,152,4,82.8005
4096,504,160,4,85.1994
4096,504,168,4,94.8006
4096,504,176,4,87.4043
4096,504,184,4,85.353
4096,504,192,4,82.2253
4096,504,200,4,85.759
4096,504,208,4,84.7016
4096,504,216,4,81.2338
4096,504,224,4,83.3472
4096,504,232,4,78.3052
4096,504,240,4,87.3879
4096,504,248,4,76.1804
4096,504,256,4,80.5042
4096,504,264,4,77.5501
4096,504,272,4,85.8438
4096,504,280,4,75.8069
4096,504,288,4,83.8703
4096,504,296,4,73.7944
4096,504,304,4,72.628
4096,504,312,4,81.2863
4096,504,320,4,71.3161
4096,504,328,4,72.6419
4096,504,336,4,82.3225
4096,504,344,4,79.9983
4096,504,352,4,82.4624
4096,504,360,4,69.3123
4096,504,368,4,71.7072
4096,504,376,4,72.3187
4096,504,384,4,77.0501
4096,504,392,4,75.2233
4096,504,400,4,68.2017
4096,504,408,4,74.6355
4096,504,416,4,70.8698
4096,504,424,4,72.5092
4096,504,432,4,71.4304
4096,504,440,4,68.4353
4096,504,448,4,61.2078
4096,504,456,4,63.3384
4096,504,464,4,64.5442
4096,504,472,4,56.3112
4096,504,480,4,62.1782
4096,504,488,4,62.172
4096,504,496,4,53.7245
