4,4096,60,6,24.9124
4,4096,60,10,37.1668
4,4096,60,12,43.243
4,4096,60,14,40.8965
4,4096,60,18,47.2327
4,4096,60,20,55.569
4,4096,60,22,54.9739
4,4096,60,26,54.0285
4,4096,60,28,55.9963
4,4096,60,30,62.6122
4,4096,60,34,61.9408
4,4096,60,36,63.0352
4,4096,60,38,58.719
4,4096,60,42,61.6248
4,4096,60,44,57.3278
4,4096,60,46,60.0811
4,4096,60,50,57.6412
4,4096,60,52,57.6426
4,4096,60,54,58.7895
4,4096,60,58,54.4106
4,4096,62,2,9.5303
4,4096,62,4,17.5256
4,4096,62,6,23.7281
4,4096,62,10,33.6591
4,4096,62,12,40.1288
4,4096,62,14,42.7315
4,4096,62,18,48.4059
4,4096,62,20,51.3233
4,4096,62,22,53.8974
4,4096,62,26,55.4731
4,4096,62,28,55.2034
4,4096,62,30,53.805
4,4096,62,34,62.8013
4,4096,62,36,62.5025
4,4096,62,38,62.8431
4,4096,62,42,57.3481
4,4096,62,44,60.053
4,4096,62,46,60.1765
4,4096,62,50,58.3064
4,4096,62,52,59.7108
4,4096,62,54,59.2862
4,4096,62,58,57.0282
4,4096,62,60,58.5398
4,4096,66,2,11.7158
4,4096,66,4,18.7232
4,4096,66,6,26.8128
4,4096,66,10,40.4477
4,4096,66,12,43.975
4,4096,66,14,47.5681
4,4096,66,18,55.0479
4,4096,66,20,52.2755
4,4096,66,22,61.2653
4,4096,66,26,53.6006
4,4096,66,28,61.9213
4,4096,66,30,58.7766
4,4096,66,34,68.1479
4,4096,66,36,67.1612
4,4096,66,38,65.4596
4,4096,66,42,68.7176
4,4096,66,44,65.9198
4,4096,66,46,65.5504
4,4096,66,50,65.9077
4,4096,66,52,65.2679
4,4096,66,54,62.5916
4,4096,66,58,61.901
4,4096,66,60,62.2508
4,4096,66,62,62.1909
4,4096,68,2,11.2088
4,4096,68,4,22.6584
4,4096,68,6,26.4828
4,4096,68,10,42.0107
4,4096,68,12,45.3687
4,4096,68,14,50.558
4,4096,68,18,56.3963
4,4096,68,20,58.4935
4,4096,68,22,54.7593
4,4096,68,26,61.6797
4,4096,68,28,60.6309
4,4096,68,30,61.6402
4,4096,68,34,66.7233
4,4096,68,36,72.7577
4,4096,68,38,65.1235
4,4096,68,42,68.1508
4,4096,68,44,69.4345
4,4096,68,46,65.5412
4,4096,68,50,66.6217
4,4096,68,52,65.4509
4,4096,68,54,64.3944
4,4096,68,58,62.0403
4,4096,68,60,66.5413
4,4096,68,62,62.9863
4,4096,68,66,63.2386
4,4096,70,2,11.856
4,4096,70,4,20.4549
4,4096,70,6,30.0154
4,4096,70,10,43.6411
4,4096,70,12,49.1434
4,4096,70,14,51.6037
4,4096,70,18,57.6933
4,4096,70,20,59.0127
4,4096,70,22,58.404
4,4096,70,26,66.5655
4,4096,70,28,65.391
4,4096,70,30,63.7162
4,4096,70,34,63.356
4,4096,70,36,69.6801
4,4096,70,38,69.705
4,4096,70,42,71.8045
4,4096,70,44,68.9701
4,4096,70,46,66.5404
4,4096,70,50,64.83
4,4096,70,52,70.8251
4,4096,70,54,67.5722
4,4096,70,58,64.5767
4,4096,70,60,69.2506
4,4096,70,62,65.7048
4,4096,70,66,65.0385
4,4096,70,68,64.8676
4,4096,74,2,12.9465
4,4096,74,4,20.9831
4,4096,74,6,28.2293
4,4096,74,10,39.9942
4,4096,74,12,47.9281
4,4096,74,14,51.1484
4,4096,74,18,55.8598
4,4096,74,20,60.9683
4,4096,74,22,59.8702
4,4096,74,26,66.004
4,4096,74,28,68.6118
4,4096,74,30,63.9371
4,4096,74,34,65.4668
4,4096,74,36,67.5109
4,4096,74,38,68.8047
4,4096,74,42,71.8667
4,4096,74,44,72.6581
4,4096,74,46,72.0499
4,4096,74,50,68.2182
4,4096,74,52,69.9508
4,4096,74,54,67.4992
4,4096,74,58,69.2011
4,4096,74,60,71.4248
4,4096,74,62,68.3636
4,4096,74,66,68.7977
4,4096,74,68,68.1678
4,4096,74,70,64.1889
4,4096,76,2,11.7414
4,4096,76,4,21.543
4,4096,76,6,29.8629
4,4096,76,10,42.8775
4,4096,76,12,51.7121
4,4096,76,14,50.4543
4,4096,76,18,56.9293
4,4096,76,20,63.7788
4,4096,76,22,62.6625
4,4096,76,26,70.027
4,4096,76,28,67.8913
4,4096,76,30,68.953
4,4096,76,34,65.2343
4,4096,76,36,70.1557
4,4096,76,38,75.2357
4,4096,76,42,75.2802
4,4096,76,44,75.1133
4,4096,76,46,74.8882
4,4096,76,50,74.0647
4,4096,76,52,73.8541
4,4096,76,54,71.9964
4,4096,76,58,67.0894
4,4096,76,60,75.3414
4,4096,76,62,69.1034
4,4096,76,66,66.6235
4,4096,76,68,61.8011
4,4096,76,70,67.2691
4,4096,76,74,68.8525
4,4096,78,2,12.6862
4,4096,78,4,21.9586
4,4096,78,6,33.1446
4,4096,78,10,46.792
4,4096,78,12,52.4584
4,4096,78,14,53.15
4,4096,78,18,57.3035
4,4096,78,20,65.9155
4,4096,78,22,61.6556
4,4096,78,26,70.8416
4,4096,78,28,71.1126
4,4096,78,30,69.2678
4,4096,78,34,67.8015
4,4096,78,36,72.5326
4,4096,78,38,68.7325
4,4096,78,42,77.4577
4,4096,78,44,73.6319
4,4096,78,46,75.7283
4,4096,78,50,70.5475
4,4096,78,52,75.9918
4,4096,78,54,72.9011
4,4096,78,58,71.8865
4,4096,78,60,72.4256
4,4096,78,62,70.562
4,4096,78,66,71.2985
4,4096,78,68,63.4104
4,4096,78,70,72.0418
4,4096,78,74,69.3873
4,4096,78,76,68.5909
4,4096,82,2,14.4922
4,4096,82,4,23.2058
4,4096,82,6,32.4395
4,4096,82,10,43.3865
4,4096,82,12,54.4363
4,4096,82,14,56.3559
4,4096,82,18,61.6712
4,4096,82,20,64.1483
4,4096,82,22,70.226
4,4096,82,26,68.2538
4,4096,82,28,75.5168
4,4096,82,30,71.6207
4,4096,82,34,75.4598
4,4096,82,36,73.5227
4,4096,82,38,71.7733
4,4096,82,42,79.1962
4,4096,82,44,77.3739
4,4096,82,46,75.721
4,4096,82,50,75.3575
4,4096,82,52,78.6654
4,4096,82,54,78.046
4,4096,82,58,75.5591
4,4096,82,60,75.2849
4,4096,82,62,69.1984
4,4096,82,66,73.5611
4,4096,82,68,73.6457
4,4096,82,70,72.0237
4,4096,82,74,71.5215
4,4096,82,76,75.6401
4,4096,82,78,63.4999
4,4096,84,2,13.7325
4,4096,84,4,26.3222
4,4096,84,6,33.5536
4,4096,84,10,50.4238
4,4096,84,12,57.3035
4,4096,84,14,62.6557
4,4096,84,18,65.6271
4,4096,84,20,68.0371
4,4096,84,22,70.7057
4,4096,84,26,67.3782
4,4096,84,28,77.4932
4,4096,84,30,75.8036
4,4096,84,34,77.9469
4,4096,84,36,76.7588
4,4096,84,38,76.7456
4,4096,84,42,81.5937
4,4096,84,44,78.8119
4,4096,84,46,84.0561
4,4096,84,50,76.8112
4,4096,84,52,80.1575
4,4096,84,54,76.6125
4,4096,84,58,77.4511
4,4096,84,60,74.8282
4,4096,84,62,77.3893
4,4096,84,66,67.3783
4,4096,84,68,75.1429
4,4096,84,70,69.936
4,4096,84,74,75.1175
4,4096,84,76,65.8144
4,4096,84,78,72.7386
4,4096,84,82,67.6444
4,4096,86,2,13.5941
4,4096,86,4,24.3375
4,4096,86,6,35.0758
4,4096,86,10,46.5701
4,4096,86,12,53.8073
4,4096,86,14,55.9917
4,4096,86,18,63.124
